serial,user_id,name_en,name_ar,screen_name,location,description,tweet_count,tweet_nocount,followers_count,friends_count,account_created_at,status_id,created_at,text,naze7,impression_text,impression,cat,word,word_freq
2288,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1024983215587713024,2-Aug-2018,"اذا صدق الخبر، هذه إحدى تجليات الضياع الرسمي في ادارة أزمة #اللجوء #السوري في #لبنان. بجد، هل أحد المسؤولين يفكر بإرسال فاتورة الكهرباء الى الحكومة السورية، وهل سيستخدم عدادات للتأكد؟ مع علمي أن أكثرية السوريين في لبنان يدفعون كلفة الكهرباء عبر أصحاب البيوت التي يستأجرونها. https://t.co/jz5DXUFtbV",FALSE,positive,1,new,لاجئ,326
2289,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1020693825935822848,21-Jul-2018,"نحن في امس الحاجة لدور اكثر فعالية للدبلوماسية اللبنانية على طريقة الراحلين رفيق #الحريري وغسان #تويني من اجل مصلحة #لبنان ولحماية حقوق اللاجئين #السوريين و #الفلسطينيين. فيا ليت #مجلس_النواب يعقد جلسة عامة او حتى متخصصة لمناقشة قضية اللجوء السوري، نقاش لم يحصل منذ بداية الازمة https://t.co/zda9QKKGXW",FALSE,positive,1,new,لاجئ,326
2290,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1019860197290991616,19-Jul-2018,"يبدو انه موسم انشاء مراكز مساعدة #اللاجئين من قبل القوى الناشطة في #سوريا . الخبر من وزارة الدفاع #الروسية عن عزمها انشاء ""مركز لاستقبال وتوزيع وايواء اللاجئين"". 
السؤال هنا عن قدرة هذه القوى على احترام طوعية العودة والحقوق الأساسية لللاجئين وحمايتهم؟

https://t.co/b4PdiEwcJO https://t.co/FNXdclXPjy",FALSE,positive,1,new,لاجئ,326
2291,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1018952543509078017,16-Jul-2018,"هل بدأت اللجان المحلية ""العمل"" على ""تشجيع"" اللاجئين السوريين على ""العودة""؟ 

اذا صدق التقرير، كأننا امام ""كوكلكس كلان"" جديد..  

https://t.co/Xt1qSC9Geb https://t.co/lg7JvFBTZj",FALSE,positive,1,new,لاجئ,326
2292,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1018054937736089600,14-Jul-2018,"هكذا يتحول الطفل الضحية الى متهم، ويدخل ووالدته في عداد ""المجرمين"" #السوريين في لبنان ليستخدم الرقم بشكل مشبوه في الحسابات السياسية الضيقة. مجدداً نُذكر المسؤولين أن تجديد وتنظيم اقامات #اللاجئين السوريين في لبنان هو اساس حمايتهم... https://t.co/BlhraPyZbr",FALSE,positive,1,new,لاجئ,326
2293,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1016665428788211712,10-Jul-2018,"هذه الأرقام هي تقدير غير دقيق. ان مجموع اليد العاملة من اللاجئين السوريين الذكور بين ال ١٥ وال ٦٥ من العمر هم بحوالي ٣٠٠،٠٠٠ شخص يعمل ٥٦% منهم فقط وجلهم (اي ٧٠%) يعملون في القطاعات المسموح بها، اي البناء، الزراعة وخدمات النظافة. اذا وجد اي إحلال هو بنسب صغيرة.. https://t.co/kQKzw3nFqF",FALSE,positive,1,new,لاجئ,326
2294,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1009499247757193216,20-Jun-2018,"إعلامية صاحبة مهنية عالية تعمل في محطة اخبارية عالمية تعلق بتغريدة على تقرير إخباري غير مهني يدعي ازدياد الجريمة في #لبنان بسبب #اللاجئين #السوريين فتُفتح عليها ابواب الشتم. آن الأوان لنقاش قضية اللجوء السوري في لبنان بموضوعية، والأهم وقف تخوين كل من يرفض المواقف العنصرية https://t.co/7oJ74X0cF9",FALSE,positive,1,new,لاجئ,326
2295,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1008779755959840768,18-Jun-2018,"هل منظومة قيمِنا في #لبنان باهتراء؟
بالأمس اقتلعت الشرطة طفلا من احضان أمه تنفيذا لنظام رعاية ابوي، ومُنع طفل آخر من دخول حضانة بسبب لونه وجنسه؛ وكل يوم يتعرض اللاجئون السوريون لإساءة ما، بينما تُبنى جدران فصل لبعض مخيمات الفلسطينيين؛ وتُوصد العاملات المنزليات خلف ابواب رق حديث https://t.co/o5Zjj93Vxa",FALSE,positive,1,new,لاجئ,326
2296,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1008252936751808512,17-Jun-2018,"""للعمل الديبلوماسي الجدي للتأثير على المسارات السياسية لحل الازمة السورية، وتحصين الداخل لمنع التوتر بين اللاجئين والمجتمعات المضيفة"". لمتابعة الحديث الذي اجريته حول قضية #اللجوء_السوري في #لبنان وموضوع #عودة_اللاجئين ضمن برنامج كلام بيروت عبر الرابط:
https://t.co/x2Hx6AjCvk https://t.co/1nTa0XCC4B",FALSE,positive,1,new,لاجئ,326
2297,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1002179265989894144,31-May-2018,"تدخل الأزمة السورية عامها الثامن، منهكة اللاجئين أنفسهم والمجتمعات المضيفة والجهات المانحة على حد سواء
Going into 8th year, #Syrian #Refugee crisis has taken its toll on refugees, host communities &amp; donors, manifested as fatigue https://t.co/D5v9NcdlfZ
#AUB4Refugees https://t.co/0sfpy58467",FALSE,positive,1,new,لاجئ,326
2298,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1144590603726012416,28-Jun-2019,"الحشد الشيعي العراقي وصل إلى سوريا منذ سنوات وقتل وهجر سوريين وفلسطينيين و لم يطلق رصاصة واحدة على إسرائيل وأمس إقتحم سفارة مملكة البحرين لأنها استضافت مؤتمراً يدعم الفلسطينيين إقتصادياً فهل عرفتم من هو العدو الحقيقي للقضية الفلسطينية؟

إنهم مرتزقة الخامنئي و مسردبه. #جيري_ماهر",FALSE,positive,1,new,لاجئ,326
2299,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1144373171589734400,27-Jun-2019,"إنظروا إلى هؤلاء الملاعين الذين إقتحموا سفارة البحرين في بغداد بحجة فلسطين وقضيتها، هم ذاتهم من قتل الفلسطينيين وهجروهم من العراق، هم ذاتهم الذين يلعنون عمر بن الخطاب الذي فتح مدينة القدس و هم أنفسهم من قتل ويقتل الفلسطينيين في سوريا منذ عام ٢٠١١ وحتى اليوم.

#جيري_ماهر https://t.co/mZX5qRjP53",FALSE,positive,1,new,لاجئ,326
2300,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1138056868037824512,10-Jun-2019,ميشال عون لجأ إلى فرنسا وعاش فيها لاجئاً وصهره جبران باسيل تزوج لاجئة إبنة لاجئ هارب من واجبه العسكري وبسبب شعوره بعقدة النقص لأنه لم يكن ليصبح سياسياً لولا زواجه بإبنة اللاجئ فبدأ بالتحريض على اللاجئين السوريين والفلسطينيين وكل عربي لم يقبل بسياساته المتخلفة. #جيري_ماهر,FALSE,positive,1,new,لاجئ,326
2301,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1137766090824568832,9-Jun-2019,"معالي الوزير، لا يوجد سعودي واحد يعمل في لبنان، السعودي كان يدعم لبنان عبر توظيف شبابه في المملكة، شو رأيك يصدر قرار سعودي بترحيل ١٠٠ الف لبناني مثلاً، هل أنت قادر على توظيفهم و تأمين فرص عمل لهم برواتب كالتي يحصلون عليها؟ 

شكلك نسيت إنك كنت لاجئ في فرنسا كحال السوريين في لبنان! https://t.co/w27rtgj3kK",FALSE,positive,1,new,لاجئ,326
2302,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1105200809040637952,11-Mar-2019,"جبران باسيل حليف بشار الأسد وحسن نصرالله يريد طرد اللاجئين الضيوف السوريين من لبنان ولكن حليفه الاسد لا يريد عودة اللاجئين من أي مكان في العالم، وحزب الله يحتل قرى وبلدات هؤلاء السوريين فكيف يعودون و إلى أين يعودون يا باسيل؟ #جيري_ماهر",FALSE,positive,1,new,لاجئ,326
2303,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1088348042489675778,24-Jan-2019,"بعد سنوات من قتل الشعب السوري وقصف كل محافظة ثارت ضده وكل مدينة وقرية ومدرسة، نظام بشار الأسد يهدد بقصف مطار تل ابيب رداً على غارات اسرائيل على ميليشيات إيران في سوريا.

هذا النظام الساقط اخلاقياً لو اكتفى بتهديد شعبه ما كان سقط ٥٠٠ الف سوري ولجأ الملايين الى الخارج. #جيري_ماهر",FALSE,positive,1,new,لاجئ,326
2304,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1087821321642364929,22-Jan-2019,"بإختصار.. هذا هو سفير خادم الحرمين الشريفين سلمان بن عبدالعزيز الى بيروت، هذا هو وليد البخاري الرجل الذي يمثل مملكة الخير والإنسانية، يشارك بنفسه في تخفيف آلام السوريين اللاجئين الى لبنان. 

لن تجد سفيراً في العالم اجمع يفعلها كما فعلها السعودي! #جيري_ماهر https://t.co/QJ3ZwB2t9t",FALSE,positive,1,new,لاجئ,326
2305,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1085119892137930752,15-Jan-2019,"الشعب السوري قُتِل و شُرد من ارضه فتركته الامم المتحدة مشتتاً في مخيمات اللجوء وعندما سمعوا عن مخلوقة لا تشبه الفتيات هربت من والدها الى احد مطارات شرق اسيا هبت المنظمات الدولية للمتاجرة بقضيتها فقط لأنها سعودية!

بإختصار؛ انتم ومنظماتكم وقوانينكم وكندا بتسو صرماية! #جيري_ماهر",FALSE,positive,1,new,لاجئ,326
2306,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1070625757016350721,6-Dec-2018,"السفير السوري في لبنان؛ سوريا تحتاج الى عودة ابنائها وفيها امان أكثر من دول اللجوء والسوريون يعرفون أن الطبابة والتعليم والحاجات الضرورية متوفرة لهم أكثر من كل البلدان التي يتواجدون فيها اليوم. 

الى السوريين في السويد و المانيا وفرنسا، ارجعوا الى سوريا، قال افضل قال.ð#جيري_م",FALSE,positive,1,new,لاجئ,326
2307,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1062812800903454731,14-Nov-2018,"من يطالب بتحقيق دولي في قضية خاشقجي عليه ان يقبل بتحقيق دولي في كافة الملفات التي أغلقها كخطف العقيد في الجيش السوري الحر حسين الهرموش وقتل السفير الروسي وقتل وخطف السوريين اللاجئين الى تركيا. 

قبل ان تفعلوا كل ذلك لا تحلموا بتحقيق يتجاوز المملكة وحدودها. #جيري_ماهر",FALSE,positive,1,new,لاجئ,326
2308,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1016614335781703680,10-Jul-2018,"@NicolaSehnaoui @Marlenekhalife لأن حزبكم يا عزيزي ، اي حزب الله حليف رئيسك موجود في سوريا يحتل بلدات وقرى ومدن هؤلاء السوريين، اسحب حزب الله من سوريا يعود اللاجئين. بسيطة ما هيك؟ غير هيك اعتقد سيستمر بقائهم الا ما لا نهاية.",FALSE,positive,1,new,لاجئ,326
2309,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,975110646634287104,17-Mar-2018,هجر بشار الاسد وهو علوي منتحل صفة مقاوم لإسرائيل اكثر من ٧ ملايين سوري مسلم سني واستولى على منازلهم و ارزاقهم و اموالهم ووزعها على المرتزقة الايرانيين والافغان والتابعين لحزب الله وحشد العراق الشعبي الارهابيين وبهذه الافعال تفوق على اسرائيل بأعداد المهجرين من ارضهم. #جيري_ماهر,FALSE,positive,1,new,لاجئ,326
2310,47607633,ديانا مقلد Diana Moukalled,ديانا مقلد,dianamoukalled,"Beirut, Lebanon","TV journalist, documentary producer, women advocate and social media junkie
صحافية ومعدة أفلام وثائقية ..",1,0,66088,1069,16-Jun-2009,1158387250662653952,5-Aug-2019,"ما حقيقة أعداد اللاجئين السوريين في لبنان ومن يسعى نحو ترسيخ الهلع الديمغرافي ؟؟
الباحث ناصر ياسين يطرح الأرقام والحقائق الفعلية في مواجهة الأكاذيب .. 
أعداد اللاجئين السوريين في لبنان .... بين الخرافة والحقيقة https://t.co/6kognd3L2a via @YouTube",FALSE,positive,1,new,لاجئ,326
2311,47607633,ديانا مقلد Diana Moukalled,ديانا مقلد,dianamoukalled,"Beirut, Lebanon","TV journalist, documentary producer, women advocate and social media junkie
صحافية ومعدة أفلام وثائقية ..",1,0,66088,1069,16-Jun-2009,1152618848270639104,20-Jul-2019,"وينهن شبيحة إردوغان ما طالع حسهن؟؟ 
""عودوا إلى سوريا"": انعطافة أردوغان حيال اللاجئين https://t.co/Zh9G0sxVev",FALSE,positive,1,new,لاجئ,326
2312,47607633,ديانا مقلد Diana Moukalled,ديانا مقلد,dianamoukalled,"Beirut, Lebanon","TV journalist, documentary producer, women advocate and social media junkie
صحافية ومعدة أفلام وثائقية ..",1,0,66088,1069,16-Jun-2009,1143581406544703489,25-Jun-2019,"رداً على الحملات العنصرية التي تطال اللاجئين السوريين والفلسطينيين في لبنان والتي شهدت تصعيداً مقلقاً في الآونة الأخيرة، صدر هذا البيان https://t.co/1bXpJWvHwR",FALSE,positive,1,new,لاجئ,326
2313,47607633,ديانا مقلد Diana Moukalled,ديانا مقلد,dianamoukalled,"Beirut, Lebanon","TV journalist, documentary producer, women advocate and social media junkie
صحافية ومعدة أفلام وثائقية ..",1,0,66088,1069,16-Jun-2009,1112412770199367680,31-Mar-2019,"@MagalieAyoub انا مش عم لمح بل الاسد عبر مرارا علنا انو ""النسيج الاجتماعي السوري"" بات افضل ومع كل محاولات الامن العام لم يعد سوى بضع مئات.. لذلك بدلا من اتهام المجتمع الدولي بخرافة التوطين ليكن الرئيس صريحا وجريئا في الاشارة الى اساس مشكلة اللاجئين التي تبدا وتنتهي عند مجرم هو بشار الاسد",FALSE,positive,1,new,لاجئ,326
2314,47607633,ديانا مقلد Diana Moukalled,ديانا مقلد,dianamoukalled,"Beirut, Lebanon","TV journalist, documentary producer, women advocate and social media junkie
صحافية ومعدة أفلام وثائقية ..",1,0,66088,1069,16-Jun-2009,1112398742265778177,31-Mar-2019,"الرئيس عون لم يترك محفلا دوليا الا واستغله للتحريض ضد اللاجئين السوريين.
بمعزل عن كل التهويل والاستسهال في التجريح والتشكيك بوضع اللاجئين لكن حتى اليوم لم نسمع من الرئيس وفريقه ما هو موقف حليفه ظام الأسد 
الرئيس يريد مواجهة العالم لكنه يتحاشى مواجهة السبب الأول والوحيد في المشكلة",FALSE,positive,1,new,لاجئ,326
2315,47607633,ديانا مقلد Diana Moukalled,ديانا مقلد,dianamoukalled,"Beirut, Lebanon","TV journalist, documentary producer, women advocate and social media junkie
صحافية ومعدة أفلام وثائقية ..",1,0,66088,1069,16-Jun-2009,1106305149624999937,14-Mar-2019,"@Gebran_Bassil @tayyar_org هل شاركت النظام السوري بمخاوفك وشو كان الرد؟ 
يبدو انه الاعلام ""المغرض"" عم يحجب عن الرأي العام استراتيجيات النظام الكبرى لاعادة اللاجئين وما عم ينشر دعوته الدايمة الهم بالعودة كمان ما عم ينقل جولات المسوولين السوريين على المخيمات لحث اللاجئين يرجعوا آمنين ð",FALSE,positive,1,new,لاجئ,326
2316,47607633,ديانا مقلد Diana Moukalled,ديانا مقلد,dianamoukalled,"Beirut, Lebanon","TV journalist, documentary producer, women advocate and social media junkie
صحافية ومعدة أفلام وثائقية ..",1,0,66088,1069,16-Jun-2009,1095765886882009088,13-Feb-2019,"في عيد الحب.. 
تقرير جميل وحكاية انسانية جميلة لقصة حب بين لاجئة سورية ورجل الماني .. https://t.co/GC0B6AUhiV",FALSE,positive,1,new,لاجئ,326
2317,47607633,ديانا مقلد Diana Moukalled,ديانا مقلد,dianamoukalled,"Beirut, Lebanon","TV journalist, documentary producer, women advocate and social media junkie
صحافية ومعدة أفلام وثائقية ..",1,0,66088,1069,16-Jun-2009,1092494287441444864,4-Feb-2019,"@karimserhan23 ماحدا بيقدر ينكر العبء وضرورة معالجته اليوم قبل بكرة لكن المبالغة الرخيصة بالاعداد والخسائر ولوم اللاجئين والهرب من مسوولية النظام السوري بتهجيرهم ورفض اعادتهم،ودور حزب الله بالمشاركة في تهجيرهم هيدا كله مش مقبول.
اللاجئين ما اجوا من فراغ بل في مسؤوليات والهرب من مواجهتها مش حل",FALSE,positive,1,new,لاجئ,326
2318,47607633,ديانا مقلد Diana Moukalled,ديانا مقلد,dianamoukalled,"Beirut, Lebanon","TV journalist, documentary producer, women advocate and social media junkie
صحافية ومعدة أفلام وثائقية ..",1,0,66088,1069,16-Jun-2009,1086854363526713344,20-Jan-2019,"منع وصول السيارات واجبار المسافرين على السير مسافات طويلة الى المطار .. قطع لطرقات عديدة بداع وبدون داعي وتعطيل مدارس .. السلطة تريد ان يختفي اللبنانيون لتعقد قمة هزيلة تمرر من خلالها مواقف مريبة حيال النظام السوري وحيال اللاجئين والوضع السياسي بمجمله.
هذه ليست بقمة بل خفة ..",FALSE,positive,1,new,لاجئ,326
2319,47607633,ديانا مقلد Diana Moukalled,ديانا مقلد,dianamoukalled,"Beirut, Lebanon","TV journalist, documentary producer, women advocate and social media junkie
صحافية ومعدة أفلام وثائقية ..",1,0,66088,1069,16-Jun-2009,1082362702452928522,7-Jan-2019,"للوهلة الأولى قد نجد بياض الثلج جميلاً.. لكن لنتخيل لحظة حال من يسكنون داخل الخيم خصوصاً في الليل .. 
هذه مخيمات اللاجئين السوريين في البقاع .. https://t.co/hxUIFDjG0L",FALSE,positive,1,new,لاجئ,326
2321,956256691,General Michel Aoun,ميشال عون,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,985535274473213953,15-Apr-2018,"نار الحروب لا تزال مستعرة، وخطر اندلاع حرب دولية على أرض سوريا يتصاعد، واللا استقرار يخيّم على معظم دول المنطقة، والإرهاب يتنقّل من بلد لآخر يصطاد الضحايا، والعديد من أبناء شعوبنا هجروا أوطانهم وتشرّدوا في العالم بحثاً عن أمن أو لقمة عيش، كما تشرّد قبلهم أبناء فلسطين",FALSE,positive,1,new,لاجئ,326
2322,956256691,General Michel Aoun,ميشال عون,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,271696286921654273,22-Nov-2012,"للمسؤولين الامنيين القدرة الكاملة على ضبط مسألة #اللاجئين #السوريين، خصوصا انهم يستطيعون الاعتماد على المواطنين لمساعدتهم.",FALSE,positive,1,new,لاجئ,326
2323,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,715487674778263552,31-Mar-2016,"حزب الله وحلفائه يستخدمون ""فزاعة التوطين"" للتحريض على اللاجئين السوريين في لبنان وتبرير قتلهم واحتلالهم للشعب السوري https://t.co/wR1MujTZqb",FALSE,positive,1,old,لاجئ,326
2324,275085591,Dalal Mawadدلال معوض,دلال معوض,dalalmawad,Middle East,"Journalist. Regional Video Producer at @UN @refugees. Formerly with @LBCI_News @AJEnglish. Proud graduate of @Columbia,@LSEnews @AUB_Lebanon . #Withrefugees",1,0,11489,1441,31-Mar-2011,869547813411180544,30-May-2017,أمنيتهم الوحيدة العودة الى #سوريا #لبنان #مع_اللاجئين https://t.co/PEGlKWqOzy,FALSE,positive,1,old,لاجئ,326
2325,275085591,Dalal Mawadدلال معوض,دلال معوض,dalalmawad,Middle East,"Journalist. Regional Video Producer at @UN @refugees. Formerly with @LBCI_News @AJEnglish. Proud graduate of @Columbia,@LSEnews @AUB_Lebanon . #Withrefugees",1,0,11489,1441,31-Mar-2011,723441637691510784,22-Apr-2016,الرسامة السورية ديالا بريصلي تلون احد الجدران في مقر مفوضية #اللاجئين في #بيروت و تستوحي من رسومات أطفال سوريين https://t.co/GwIyliPRSb,FALSE,positive,1,old,لاجئ,326
2326,275085591,Dalal Mawadدلال معوض,دلال معوض,dalalmawad,Middle East,"Journalist. Regional Video Producer at @UN @refugees. Formerly with @LBCI_News @AJEnglish. Proud graduate of @Columbia,@LSEnews @AUB_Lebanon . #Withrefugees",1,0,11489,1441,31-Mar-2011,722726838254964736,20-Apr-2016,@GinoRaidy @khaled_kabbara Mahmoud's story :) لبنان: الحب يجمع لاجئاً سورياً بلاجئة صومالية https://t.co/crK1LUvEYa,FALSE,positive,1,old,لاجئ,326
2327,275085591,Dalal Mawadدلال معوض,دلال معوض,dalalmawad,Middle East,"Journalist. Regional Video Producer at @UN @refugees. Formerly with @LBCI_News @AJEnglish. Proud graduate of @Columbia,@LSEnews @AUB_Lebanon . #Withrefugees",1,0,11489,1441,31-Mar-2011,722723943417835520,20-Apr-2016,لبنان: الحب يجمع لاجئاً سورياً بلاجئة صومالية - تقريري الاخير#  https://t.co/crK1LUNgmK via,FALSE,positive,1,old,لاجئ,326
2328,275085591,Dalal Mawadدلال معوض,دلال معوض,dalalmawad,Middle East,"Journalist. Regional Video Producer at @UN @refugees. Formerly with @LBCI_News @AJEnglish. Proud graduate of @Columbia,@LSEnews @AUB_Lebanon . #Withrefugees",1,0,11489,1441,31-Mar-2011,706563450961584128,6-Mar-2016,في تقريري #لاجئون #سورييون يعملون على إنقاذ حياة اللبنانيين و #السوريين في شمال #لبنان  https://t.co/0CGLZfATz3,FALSE,positive,1,old,لاجئ,326
2329,275085591,Dalal Mawadدلال معوض,دلال معوض,dalalmawad,Middle East,"Journalist. Regional Video Producer at @UN @refugees. Formerly with @LBCI_News @AJEnglish. Proud graduate of @Columbia,@LSEnews @AUB_Lebanon . #Withrefugees",1,0,11489,1441,31-Mar-2011,695294323399749632,4-Feb-2016,هل يحث التمويل الجديد #لبنان على تعديل او إلغاء بعض سياساته تجاه #اللاجئين #السوريين؟ منهم حق العمل و نظام الإقامة؟ #SupportSyrians,FALSE,positive,1,old,لاجئ,326
2330,275085591,Dalal Mawadدلال معوض,دلال معوض,dalalmawad,Middle East,"Journalist. Regional Video Producer at @UN @refugees. Formerly with @LBCI_News @AJEnglish. Proud graduate of @Columbia,@LSEnews @AUB_Lebanon . #Withrefugees",1,0,11489,1441,31-Mar-2011,689000926955175936,18-Jan-2016,لبنان: #لاجئون #سوريون يجابهون #الشتاء في أبنية غير مكتملة# https://t.co/84U0AMsIc5,FALSE,positive,1,old,لاجئ,326
2331,275085591,Dalal Mawadدلال معوض,دلال معوض,dalalmawad,Middle East,"Journalist. Regional Video Producer at @UN @refugees. Formerly with @LBCI_News @AJEnglish. Proud graduate of @Columbia,@LSEnews @AUB_Lebanon . #Withrefugees",1,0,11489,1441,31-Mar-2011,688807617381023744,17-Jan-2016,تقريري عن ملاجئ #اللاجئين الغير امنة على @LBCI_NEWS #لبنان #سوريا #لاجئون  https://t.co/avLE5O6Ymd,FALSE,positive,1,old,لاجئ,326
2332,275085591,Dalal Mawadدلال معوض,دلال معوض,dalalmawad,Middle East,"Journalist. Regional Video Producer at @UN @refugees. Formerly with @LBCI_News @AJEnglish. Proud graduate of @Columbia,@LSEnews @AUB_Lebanon . #Withrefugees",1,0,11489,1441,31-Mar-2011,685515971671359488,8-Jan-2016,لاجئون سوريون في #لبنان يجابهون امطار و رياح الشتاء في مبانٍ غير مكتملة @UNHCR_Arabic https://t.co/1ULB1XnEOD,FALSE,positive,1,old,لاجئ,326
